Episode,Title,Source,Month,Colors,Subjects
S22E03,Around the Bend,https://www.youtube.com/embed/Kl5X3icOVvw,January,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Flowers','River','Rocks','Tree','Trees']"
S22E04,Countryside Oval,https://www.youtube.com/embed/hdNH5axK4u0,January,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Deciduous','Framed','Grass','Hills','Oval Frame','River','Tree','Trees']"
S22E05,Russet Winter,https://www.youtube.com/embed/aE4nID1p-t0,January,"['Alizarin Crimson','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Barn','Deciduous','Snow','Structure','Tree','Winter']"
S22E06,Purple Haze,https://www.youtube.com/embed/ZoJ2tcXWb7g,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Deciduous','Grass','River','Tree','Trees','Waterfall']"
S22E07,Dimensions,https://www.youtube.com/embed/JUuP75RVZDI,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Framed','Mountain','Mountains','Rectangle 3d Frame','River','Snowy Mountain','Tree','Trees']"
S22E08,Deep Wilderness Home,https://www.youtube.com/embed/uZWNvDFfbUk,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Cliff','Deciduous','Grass','River','Tree','Trees','Waterfall']"
S22E09,Haven in the Valley,https://www.youtube.com/embed/Qccgam514ds,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Conifer','Framed','Lake','Mountain','Mountains','Oval Frame','Path','Snowy Mountain','Structure','Tree','Trees']"
S22E10,Wintertime Blues,https://www.youtube.com/embed/dbMJVM4iL2Q,March,"['Alizarin Crimson','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown']","['Clouds','Conifer','Cumulus','Mountain','Mountains','Snow','Tree','Trees','Winter']"
S22E11,Pastel Seascape,https://www.youtube.com/embed/K4aud_SpFDQ,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Beach','Clouds','Framed','Ocean','Oval Frame','Sun','Waves']"
S22E12,Country Creek,https://www.youtube.com/embed/JDa6JPcqy88,March,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','River','Rocks','Tree','Trees']"
S22E13,Silent Forest,https://www.youtube.com/embed/AE1GKcL3NuI,March,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Grass','River','Tree','Trees']"
S23E01,Frosty Winter Morn,https://www.youtube.com/embed/1-9_enMBquw,September,"['Alizarin Crimson','Cadmium Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown']","['Cabin','Conifer','Deciduous','Fence','Hills','Snow','Tree','Trees','Winter']"
S23E02,Forest Edge,https://www.youtube.com/embed/puGk2iFvvp0,September,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Deciduous','Grass','Path','Tree','Trees']"
S23E03,Mountain Ridge Lake,https://www.youtube.com/embed/Hq-z06i6HCs,September,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Cumulus','Grass','Lake','Mountain','Mountains','Tree']"
S23E04,Reflections of Gold,https://www.youtube.com/embed/8f9CCnqJ_1Y,September,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Deciduous','Framed','Oval Frame','River','Snow','Sun','Tree','Trees']"
S23E05,Quiet Cove,https://www.youtube.com/embed/cR9hTbSomx4,October,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Deciduous','Hills','Lake','Rocks','Tree','Trees']"
S23E06,Rivers Peace,https://www.youtube.com/embed/flCWS9LB4Ks,October,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Grass','River','Tree','Trees','Waterfall']"
S23E07,At Dawn's Light,https://www.youtube.com/embed/HFdTxqEznIk,October,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Midnight Black','Prussian Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Deciduous','Lake','Path','Tree','Trees']"
S23E08,Valley Waterfall,https://www.youtube.com/embed/VYcsYzzRae4,October,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Grass','Mountain','River','Rocks','Snowy Mountain','Tree','Waterfall']"
S23E09,Toward Days End,https://www.youtube.com/embed/cFi_fJl40BA,October,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Cabin','Deciduous','Framed','Grass','Oval Frame','River','Structure','Tree','Trees']"
S23E10,Falls in the Glen,https://www.youtube.com/embed/txAtX-VyVNc,November,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Deciduous','Grass','Mountain','River','Tree','Trees','Waterfall']"
S23E11,Frozen Beauty in Vignette,https://www.youtube.com/embed/H15kV1wbDG4,November,"['Bright Red','Dark Sienna','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Conifer','Deciduous','Lake','Snow','Structure','Tree','Trees','Winter']"
S23E12,Crimson Tide,https://www.youtube.com/embed/Y7SDU4i6Fco,November,"['Alizarin Crimson','Cadmium Yellow','Dark Sienna','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Beach','Cliff','Clouds','Ocean','Rocks','Sun','Waves']"
S23E13,Winter Bliss,https://www.youtube.com/embed/yInYwy6AsDQ,November,"['Alizarin Crimson','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown']","['Bushes','Deciduous','Framed','Lake','Mountain','Mountains','Oval Frame','Snow','Snowy Mountain','Tree','Winter']"
S24E01,Gray Mountain,https://www.youtube.com/embed/4XxClvPZ1RE,January,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Mountain','River','Snowy Mountain','Tree','Trees']"
S24E02,Wayside Pond,https://www.youtube.com/embed/FPW2FwK4IOo,January,"['Alizarin Crimson','Black Gesso','Bright Red','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Lake','Tree','Trees']"
S24E03,Teton Winter,https://www.youtube.com/embed/I4h6TC4CPJY,January,"['Alizarin Crimson','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White']","['Cabin','Deciduous','Mountain','Snow','Snowy Mountain','Structure','Tree','Trees','Winter']"
S24E04,Little Home in the Meadow,https://www.youtube.com/embed/nU1zV93N-kI,January,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Yellow Ochre']","['Cabin','Conifer','Deciduous','Framed','Grass','Oval Frame','Structure','Tree','Trees']"
S24E05,A Pretty Autumn Day,https://www.youtube.com/embed/HWedDS3p7XI,February,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Yellow Ochre']","['Clouds','Conifer','Deciduous','Grass','Mountain','River','Rocks','Snowy Mountain','Tree','Trees']"
S24E06,Mirrored Images,https://www.youtube.com/embed/i29frkR1T98,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Lake','Mountain','Mountains','Rocks','Tree','Trees']"
S24E07,Back-Country Path,https://www.youtube.com/embed/2iNMoQB1Pe8,February,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Yellow Ochre']","['Bushes','Deciduous','Path','Tree','Trees']"
S24E08,Graceful Waterfall,https://www.youtube.com/embed/fBh1nA4pMDY,February,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cliff','Deciduous','River','Rocks','Tree','Trees','Waterfall']"
S24E09,Icy Lake,https://www.youtube.com/embed/AmBDmgta3l4,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Deciduous','Framed','Guest','Lake','Oval Frame','Snow','Steve Ross','Tree','Trees','Winter']"
S24E10,Rowboat on the Beach,https://www.youtube.com/embed/hfvhXOvg43w,March,"['Alizarin Crimson','Cadmium Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Sap Green','Titanium White','Yellow Ochre']","['Beach','Boat','Clouds','Framed','Grass','Hills','Ocean','Oval Frame','Sun','Waves']"
S24E11,Portrait of Winter,https://www.youtube.com/embed/JLnIUGOupOA,March,"['Alizarin Crimson','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White']","['Bushes','Conifer','Lake','Mountain','Mountains','Snow','Snowy Mountain','Tree','Trees','Winter']"
S24E12,The Footbridge,https://www.youtube.com/embed/RqtDliGeyTg,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bridge','Conifer','Deciduous','Grass','River','Rocks','Structure','Tree','Trees']"
S24E13,Snowbound Cabin,https://www.youtube.com/embed/obSLZWXmDak,March,"['Alizarin Crimson','Black Gesso','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White']","['Cabin','Clouds','Conifer','Deciduous','Fence','Snow','Tree','Trees','Winter']"
S25E01,Hide A Way Cove,https://www.youtube.com/embed/l_HqMYquc08,August,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Lake','Mountain','Snowy Mountain','Tree','Trees']"
S25E02,Enchanted Falls Oval,https://www.youtube.com/embed/HklPkQ0lSKA,September,"['Alizarin Crimson','Black Gesso','Indian Yellow','Sap Green','Titanium White','Yellow Ochre']","['Deciduous','Framed','Oval Frame','River','Tree','Trees','Waterfall']"
S25E03,Not Quite Spring,https://www.youtube.com/embed/N_u6x7LeyTM,September,"['Alizarin Crimson','Black Gesso','Cadmium Yellow','Dark Sienna','Midnight Black','Prussian Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Lake','Mountain','Snow','Snowy Mountain','Tree','Trees','Winter']"
S25E04,Splashes of Autumn,https://www.youtube.com/embed/YcbaMqq_X8s,September,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Lake','River','Tree','Trees','Waterfall']"
S25E05,Summer in the Mountain,https://www.youtube.com/embed/gmCXgS38NDc,September,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Clouds','Conifer','Guest','Lake','Mountain','Mountains','Snowy Mountain','Steve Ross','Tree','Trees']"
S25E06,Oriental Falls,https://www.youtube.com/embed/v8Znj8bbmCQ,September,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Fog','Rocks','Tree','Trees','Waterfall']"
S25E07,Autumn Palette,https://www.youtube.com/embed/HWrvW-NgaOY,October,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Fence','Lake','Tree','Trees']"
S25E08,Cypress Swamp,https://www.youtube.com/embed/FdIUHudQABI,October,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Lake','Tree']"
S25E09,Downstream View,https://www.youtube.com/embed/KsDPg5HZYNw,October,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Cumulus','Deciduous','Grass','River','Rocks','Tree','Trees']"
S25E10,Just Before the Storm,https://www.youtube.com/embed/Rh-jKrMrmOA,October,"['Alizarin Crimson','Cadmium Yellow','Dark Sienna','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown']","['Clouds','Framed','Ocean','Oval Frame','Palm Trees','Waves']"
S25E11,Fisherman's Paradise,https://www.youtube.com/embed/uJLK85uU5mA,November,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Conifer','Lake','Structure','Sun','Tree','Trees']"
S25E12,Desert Hues,https://www.youtube.com/embed/UUNNXGVNTuI,November,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cactus','Cirrus','Clouds','Mountain','Path']"
S25E13,The Property Line,https://www.youtube.com/embed/ivesI3rU7dU,November,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Deciduous','Fence','Snow','Tree','Winter']"
S26E01,In the Stillness of Morning,https://www.youtube.com/embed/5rfGa1_iJpw,December,"['Alizarin Crimson','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Fog','Grass','River','Tree','Trees']"
S26E02,Delightful Meadow Home,https://www.youtube.com/embed/tWoInh2USOs,December,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Yellow Ochre']","['Cabin','Deciduous','Fence','Grass','Path','Structure','Tree','Trees']"
S26E03,First Snow,https://www.youtube.com/embed/raAkJKeo0Sk,December,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Grass','Mountain','Snow','Snowy Mountain','Tree','Trees','Winter']"
S26E04,Lake in the Valley,https://www.youtube.com/embed/KvJmSrErm20,December,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Deciduous','Grass','Lake','Mountain','Path','Snowy Mountain','Sun','Tree','Trees']"
S26E05,A Trace of Spring,https://www.youtube.com/embed/JMPwj3u4ZTA,December,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Deciduous','Flowers','Grass','River','Tree','Trees']"
S26E06,An Arctic Winter Day,https://www.youtube.com/embed/9BHWlbjd95c,January,"['Alizarin Crimson','Dark Sienna','Midnight Black','Prussian Blue','Titanium White','Van Dyke Brown']","['Cabin','Clouds','Conifer','Lake','Mountain','Mountains','Snow','Snowy Mountain','Structure','Tree','Trees','Winter']"
S26E07,Snow Birch,https://www.youtube.com/embed/wKeemvioVrM,January,"['Black Gesso','Indian Yellow','Phthalo Blue','Prussian Blue','Titanium White']","['Deciduous','Lake','Snow','Tree','Trees','Winter']"
S26E08,Early Autumn,https://www.youtube.com/embed/SLQXlFLoqQc,January,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Deciduous','Framed','Grass','Lake','Mountain','Oval Frame','Tree','Trees']"
S26E09,Tranquil Wooded Stream,https://www.youtube.com/embed/lSeRrm5ZK9c,January,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','River','Rocks','Tree','Trees']"
S26E10,Purple Mountain Range,https://www.youtube.com/embed/nkDA_R-XmqA,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']",[]
S26E11,Storm's A Comin,https://www.youtube.com/embed/EHD9u-lo2wc,February,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Midnight Black','Phthalo Blue','Phthalo Green','Titanium White','Van Dyke Brown']","['Beach','Clouds','Cumulus','Hills','Ocean','Rocks','Waves']"
S26E12,Sunset Aglow,https://www.youtube.com/embed/gMEZp47VKC0,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Lake','Mountain','Tree','Trees']"
S26E13,Evening at the Falls,https://www.youtube.com/embed/RulXVcpgpqw,February,"['Black Gesso','Cadmium Yellow','Liquid Clear','Midnight Black','Prussian Blue','Sap Green','Titanium White']","['Conifer','Night','River','Tree','Trees','Waterfall']"
S27E01,Twilight Beauty,https://www.youtube.com/embed/0mJqzzeWyXs,March,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown']","['Conifer','Deciduous','Fog','Framed','Lake','Oval Frame','Sun','Tree','Trees']"
S27E02,Angler's Haven,https://www.youtube.com/embed/XlwfcXZ0AIU,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Black','Liquid Clear','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Lake','Mountain','Mountains','Rocks','Snowy Mountain','Tree','Trees']"
S27E03,Rustic Winter Woods,https://www.youtube.com/embed/3q8Zi9480lw,March,"['Alizarin Crimson','Cadmium Yellow','Indian Yellow','Midnight Black','Sap Green','Titanium White']","['Deciduous','Snow','Sun','Tree','Trees','Winter']"
S27E04,Wilderness Falls,https://www.youtube.com/embed/gxd0MPX8c6I,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Black','Liquid Clear','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Clouds','Conifer','Grass','Mountain','Mountains','River','Rocks','Tree','Trees','Waterfall']"
S27E05,Winter at the Farm,https://www.youtube.com/embed/LeIVNKnWz7o,March,"['Alizarin Crimson','Dark Sienna','Liquid Clear','Midnight Black','Prussian Blue','Titanium White','Van Dyke Brown']","['Conifer','Farm','Fence','Snow','Structure','Tree','Trees','Winter']"
S27E06,Daisies at Dawn,https://www.youtube.com/embed/_kkZcIgocBM,April,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Indian Yellow','Midnight Black','Sap Green','Titanium White','Yellow Ochre']","['Cabin','Conifer','Deciduous','Flowers','Framed','Lake','Oval Frame','Structure','Tree','Trees']"
S27E07,A Spectacular View,https://www.youtube.com/embed/7R9HcaDT9P4,April,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Clouds','Conifer','Cumulus','Mountain','Mountains','Path','Structure','Tree','Trees']"
S27E08,Daybreak,https://www.youtube.com/embed/crWDcTvDmec,April,"['Alizarin Crimson','Cadmium Yellow','Dark Sienna','Midnight Black','Prussian Blue','Titanium White','Van Dyke Brown']","['Cabin','Conifer','Deciduous','Fence','Fog','Snow','Structure','Tree','Trees','Winter']"
S27E09,Island Paradise,https://www.youtube.com/embed/Cg3XAVhAas0,April,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Phthalo Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Beach','Clouds','Framed','Hills','Ocean','Oval Frame','Palm Trees','Rocks','Waves']"
S27E10,Sunlight in the Shadows,https://www.youtube.com/embed/xgjQ0v2d9mE,May,"['Alizarin Crimson','Black Gesso','Liquid Clear','Midnight Black','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Deciduous','Grass','Guest','River','Sun','Tree','Trees']"
S27E11,Splendor of a Snowy Winter,https://www.youtube.com/embed/JdXCoxkOdwQ,May,"['Alizarin Crimson','Dark Sienna','Liquid Black','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown']","['Cabin','Conifer','Deciduous','Mountain','Snow','Snowy Mountain','Structure','Tree','Trees','Winter']"
S27E12,Forest River,https://www.youtube.com/embed/wrbGlR22K0Q,May,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Grass','River','Sun','Tree','Trees']"
S27E13,Golden Glow of Morning,https://www.youtube.com/embed/qXElmiqzcI0,May,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Yellow Ochre']","['Conifer','Fog','Lake','Rocks','Sun','Tree','Trees']"
S28E01,Fisherman's Trail,https://www.youtube.com/embed/VnZEpic2UzU,May,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Lake','Mountain','Mountains','Path','Snowy Mountain','Tree','Trees']"
S28E02,A Warm Winter,https://www.youtube.com/embed/_TTdw3YnXuo,June,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Yellow Ochre']","['Barn','Conifer','Deciduous','Hills','Snow','Structure','Sun','Tree','Trees','Winter']"
S28E03,Under Pastel Skies,https://www.youtube.com/embed/lzODyJS2ZIg,June,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Mountain','Snowy Mountain','Tree','Trees']"
S28E04,Golden Rays of Sunshine,https://www.youtube.com/embed/zxj3xLDNxo0,June,"['Alizarin Crimson','Black Gesso','Indian Yellow','Liquid Clear','Phthalo Blue','Prussian Blue','Sap Green','Titanium White']","['Bushes','Deciduous','Sun','Tree','Trees']"
S28E05,The Magic of Fall,https://www.youtube.com/embed/bSm3fmEyJ20,June,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Yellow Ochre']","['Deciduous','Fence','Grass','Tree']"
S28E06,Glacier Lake,https://www.youtube.com/embed/TohG7F8M3Ls,June,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Grass','Lake','Mountain','Rocks','Snowy Mountain','Tree','Trees']"
S28E07,The Old Weathered Barn,https://www.youtube.com/embed/NYUIIBFj0iQ,July,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Yellow Ochre']","['Barn','Deciduous','Grass','Path','Tree','Trees']"
